Company,Category,Product Code,Product Name,Full Description,Short Code,Commodity Code,EAN (Bar Code),Wash Degrees,Gender,GSM,Composition,Specifications,Colour Code,Colour,Pantone,Hex,Size,Price Single,Qty Single,Price Pack,Pack Qty,Price Caton,Carton Qty,Price 1K,1K Qty,MyPrice,Model Large Image,Model Small Image,Large Colour Image,Small Colour Image,Video Link,Packaging,Country of Origin,Gross Weight,Net Weight,Tax Code
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Heather Grey - 3XL - 220GSM Classic Poloshirt,101HG3XL,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,HG,Heather Grey,429 C,#A8ADB4,3XL,3.85,1,3.6,10,3.4,60,3.25,1000,3.25,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-HG-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-HG-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Heather Grey - 4XL - 220GSM Classic Poloshirt,101HG4XL,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,HG,Heather Grey,429 C,#A8ADB4,4XL,3.85,1,3.6,10,3.4,60,3.25,1000,3.25,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-HG-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-HG-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Heather Grey - 5XL - 220GSM Classic Poloshirt,101HG5XL,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,HG,Heather Grey,429 C,#A8ADB4,5XL,4.35,1,4.1,10,3.9,60,3.75,1000,3.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-HG-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-HG-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Heather Grey - Large - 220GSM Classic Poloshirt,101HGLR,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,HG,Heather Grey,429 C,#A8ADB4,L,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-HG-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-HG-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Heather Grey - Med - 220GSM Classic Poloshirt,101HGMD,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,HG,Heather Grey,429 C,#A8ADB4,M,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-HG-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-HG-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Heather Grey - Small - 220GSM Classic Poloshirt,101HGSM,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,HG,Heather Grey,429 C,#A8ADB4,S,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-HG-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-HG-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Heather Grey - XL - 220GSM Classic Poloshirt,101HGXL,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,HG,Heather Grey,429 C,#A8ADB4,XL,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-HG-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-HG-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Heather Grey - XS - 220GSM Classic Poloshirt,101HGXS,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,HG,Heather Grey,429 C,#A8ADB4,XS,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-HG-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-HG-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Hot Pink - XXL - 220GSM Classic Poloshirt,101HP2XL,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,HP,Hot Pink,219 C,#E0218A,2XL,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-HP-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-HP-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Hot Pink - 3XL - 220GSM Classic Poloshirt,101HP3XL,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,HP,Hot Pink,219 C,#E0218A,3XL,3.85,1,3.6,10,3.4,60,3.25,1000,3.25,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-HP-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-HP-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Hot Pink - 4XL - 220GSM Classic Poloshirt,101HP4XL,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,HP,Hot Pink,219 C,#E0218A,4XL,3.85,1,3.6,10,3.4,60,3.25,1000,3.25,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-HP-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-HP-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Hot Pink - Large - 220GSM Classic Poloshirt,101HPLR,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,HP,Hot Pink,219 C,#E0218A,L,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-HP-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-HP-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Hot Pink - Med - 220GSM Classic Poloshirt,101HPMD,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,HP,Hot Pink,219 C,#E0218A,M,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-HP-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-HP-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Hot Pink - Small - 220GSM Classic Poloshirt,101HPSM,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,HP,Hot Pink,219 C,#E0218A,S,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-HP-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-HP-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Hot Pink - XL - 220GSM Classic Poloshirt,101HPXL,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,HP,Hot Pink,219 C,#E0218A,XL,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-HP-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-HP-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Hot Pink - XS - 220GSM Classic Poloshirt,101HPXS,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,HP,Hot Pink,219 C,#E0218A,XS,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-HP-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-HP-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Kelly Green - XXL - 220GSM Classic Poloshirt,101KG2XL,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,KG,Kelly Green,348 C,#007E3A,2XL,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-KG-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-KG-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Kelly Green - 3XL - 220GSM Classic Poloshirt,101KG3XL,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,KG,Kelly Green,348 C,#007E3A,3XL,3.85,1,3.6,10,3.4,60,3.25,1000,3.25,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-KG-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-KG-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Kelly Green - 4XL - 220GSM Classic Poloshirt,101KG4XL,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,KG,Kelly Green,348 C,#007E3A,4XL,3.85,1,3.6,10,3.4,60,3.25,1000,3.25,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-KG-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-KG-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Kelly Green - Large - 220GSM Classic Poloshirt,101KGLR,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,KG,Kelly Green,348 C,#007E3A,L,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-KG-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-KG-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Kelly Green - Med - 220GSM Classic Poloshirt,101KGMD,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,KG,Kelly Green,348 C,#007E3A,M,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-KG-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-KG-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Kelly Green - Small - 220GSM Classic Poloshirt,101KGSM,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,KG,Kelly Green,348 C,#007E3A,S,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-KG-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-KG-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Kelly Green - XL - 220GSM Classic Poloshirt,101KGXL,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,KG,Kelly Green,348 C,#007E3A,XL,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-KG-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-KG-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Kelly Green - XS - 220GSM Classic Poloshirt,101KGXS,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,KG,Kelly Green,348 C,#007E3A,XS,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-KG-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-KG-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Maroon - XXL - 220GSM Classic Poloshirt,101MR2XL,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,MR,Maroon,209 C,#752641,2XL,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-MR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-MR-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Maroon - 3XL - 220GSM Classic Poloshirt,101MR3XL,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,MR,Maroon,209 C,#752641,3XL,3.85,1,3.6,10,3.4,60,3.25,1000,3.25,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-MR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-MR-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Maroon - 4XL - 220GSM Classic Poloshirt,101MR4XL,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,MR,Maroon,209 C,#752641,4XL,3.85,1,3.6,10,3.4,60,3.25,1000,3.25,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-MR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-MR-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Maroon - Large - 220GSM Classic Poloshirt,101MRLR,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,MR,Maroon,209 C,#752641,L,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-MR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-MR-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Maroon - Med - 220GSM Classic Poloshirt,101MRMD,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,MR,Maroon,209 C,#752641,M,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-MR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-MR-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Maroon - Small - 220GSM Classic Poloshirt,101MRSM,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,MR,Maroon,209 C,#752641,S,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-MR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-MR-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Maroon - XL - 220GSM Classic Poloshirt,101MRXL,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,MR,Maroon,209 C,#752641,XL,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-MR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-MR-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Maroon - XS - 220GSM Classic Poloshirt,101MRXS,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,MR,Maroon,209 C,#752641,XS,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-MR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-MR-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Navy - XXL - 220GSM Classic Poloshirt,101NY2XL,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,NY,Navy,296 C,#041C2C,2XL,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-NY-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Navy - 3XL - 220GSM Classic Poloshirt,101NY3XL,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,NY,Navy,296 C,#041C2C,3XL,3.85,1,3.6,10,3.4,60,3.25,1000,3.25,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-NY-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Navy - 4XL - 220GSM Classic Poloshirt,101NY4XL,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,NY,Navy,296 C,#041C2C,4XL,3.85,1,3.6,10,3.4,60,3.25,1000,3.25,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-NY-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Navy - 5XL - 220GSM Classic Poloshirt,101NY5XL,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,NY,Navy,296 C,#041C2C,5XL,4.35,1,4.1,10,3.9,60,3.75,1000,3.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-NY-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Navy - 6XL - 220GSM Classic Poloshirt,101NY6XL,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,NY,Navy,296 C,#041C2C,6XL,4.35,1,4.1,10,3.9,60,3.75,1000,3.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-NY-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Navy - Large - 220GSM Classic Poloshirt,101NYLR,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,NY,Navy,296 C,#041C2C,L,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-NY-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Navy - Med - 220GSM Classic Poloshirt,101NYMD,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,NY,Navy,296 C,#041C2C,M,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-NY-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Navy - Small - 220GSM Classic Poloshirt,101NYSM,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,NY,Navy,296 C,#041C2C,S,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-NY-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Navy - XL - 220GSM Classic Poloshirt,101NYXL,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,NY,Navy,296 C,#041C2C,XL,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-NY-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Navy - XS - 220GSM Classic Poloshirt,101NYXS,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,NY,Navy,296 C,#041C2C,XS,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-NY-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Orange - XXL - 220GSM Classic Poloshirt,101OR2XL,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,OR,Orange,1585 C,#FF6900,2XL,3.35,1,3.1,10,2.9,60,2.75,1000,2.75,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-OR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-OR-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Orange - 3XL - 220GSM Classic Poloshirt,101OR3XL,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,OR,Orange,1585 C,#FF6900,3XL,3.85,1,3.6,10,3.4,60,3.25,1000,3.25,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-OR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-OR-L.jpg,,,Pakistan,0.31,0.25,STANDARD
Uneek Clothing,POLOSHIRT,UC101,Classic Poloshirt,UC101 - Orange - 4XL - 220GSM Classic Poloshirt,101OR4XL,6105201000,5.05568E+12,60,Unisex,220,50% POLYESTER 50% COTTON,,OR,Orange,1585 C,#FF6900,4XL,3.85,1,3.6,10,3.4,60,3.25,1000,3.25,https://images.uneekclothing.com/model-highres/UC101-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC101-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC101-OR-H.jpg,https://images.uneekclothing.com/colour-lowres/UC101-OR-L.jpg,,,Pakistan,0.31,0.25,STANDARD
